ProbeID	Chromosome	Start	End	Gene	TCGA-BRCA_Status	TCGA-LUSC_Status	Concordance
cg04703174	chr6	62285618	62285619	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg00472801	chr6	62285971	62285972	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg18239753	chr6	62286058	62286059	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg26715952	chr6	62286214	62286215	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg22014661	chr6	62286225	62286226	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg03656899	chr6	62286227	62286228	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg18134312	chr6	62286278	62286279	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg11315153	chr6	62286394	62286395	KHDRBS2	Hypermethylated	Hypermethylated	Concordant
cg01618102	chr6	69007772	69007773	ADGRB3	Hypomethylated	Hypomethylated	Concordant
cg15210854	chr6	69216883	69216884	ADGRB3	Hypomethylated	Hypomethylated	Concordant
cg21665738	chr6	69866496	69866497	COL19A1	Hypermethylated	Hypermethylated	Concordant
cg15922705	chr6	70281453	70281454	COL9A1	Hypomethylated	Hypomethylated	Concordant
cg09961397	chr6	70281502	70281503	COL9A1	Hypomethylated	Hypomethylated	Concordant
cg05211057	chr6	70282751	70282752	COL9A1	Hypermethylated	Hypermethylated	Concordant
cg24399122	chr6	70283204	70283205	COL9A1	Hypermethylated	Hypermethylated	Concordant
cg23032674	chr6	70283208	70283209	COL9A1	Hypermethylated	Hypermethylated	Concordant
cg21789545	chr6	70302688	70302689	COL9A1	Hypomethylated	Hypomethylated	Concordant
cg00440217	chr6	70303062	70303063	COL9A1	Hypomethylated	Hypomethylated	Concordant
cg06439889	chr6	71367696	71367697	LINC00472;RP3-331H24.5	Hypomethylated	Hypomethylated	Concordant
cg16115513	chr6	71588824	71588825	NA	Hypermethylated	Hypermethylated	Concordant
cg17126142	chr6	72620260	72620261	NA	Hypermethylated	Hypermethylated	Concordant
cg15120732	chr6	72620378	72620379	KCNQ5	Hypermethylated	Hypermethylated	Concordant
cg05350268	chr6	72620384	72620385	KCNQ5	Hypermethylated	Hypermethylated	Concordant
cg05447008	chr6	72621386	72621387	KCNQ5	Hypermethylated	Hypermethylated	Concordant
cg00732807	chr6	73225861	73225862	KHDC1L;RP11-257K9.8	Hypomethylated	Hypomethylated	Concordant
cg10190334	chr6	73225953	73225954	KHDC1L;RP11-257K9.8	Hypomethylated	Hypomethylated	Concordant
cg18080509	chr6	73299732	73299733	KHDC1;RP11-398K22.12	Hypermethylated	Hypermethylated	Concordant
cg26221992	chr6	73314849	73314850	NA	Hypermethylated	Hypermethylated	Concordant
cg02447304	chr6	73314905	73314906	NA	Hypermethylated	Hypermethylated	Concordant
cg00702719	chr6	73315296	73315297	NA	Hypermethylated	Hypermethylated	Concordant
cg05488681	chr6	73579741	73579742	NA	Hypermethylated	Hypomethylated	Discordant
cg07004443	chr6	75206729	75206730	COL12A1	Hypermethylated	Hypermethylated	Concordant
cg24627332	chr6	75349734	75349735	FILIP1	Hypermethylated	Hypermethylated	Concordant
cg26074618	chr6	75349780	75349781	FILIP1	Hypermethylated	Hypermethylated	Concordant
cg16731264	chr6	75350010	75350011	FILIP1	Hypermethylated	Hypermethylated	Concordant
cg11976592	chr6	75368471	75368472	FILIP1;RP11-415D17.3	Hypomethylated	Hypermethylated	Discordant
cg21232620	chr6	77462475	77462476	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg00181439	chr6	77462974	77462975	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg12103152	chr6	77463483	77463484	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg23424273	chr6	77463510	77463511	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg08614481	chr6	77463533	77463534	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg19503977	chr6	77463570	77463571	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg18019017	chr6	77463691	77463692	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg15602074	chr6	77464003	77464004	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg13077519	chr6	77464290	77464291	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg00183186	chr6	77464348	77464349	HTR1B	Hypermethylated	Hypermethylated	Concordant
cg10264012	chr6	77650248	77650249	NA	Hypermethylated	Hypermethylated	Concordant
cg11833968	chr6	78910968	78910969	IRAK1BP1	Hypermethylated	Hypermethylated	Concordant
cg15403968	chr6	79152479	79152480	NA	Hypermethylated	Hypomethylated	Discordant
cg16701167	chr6	83431515	83431516	ME1	Hypomethylated	Hypomethylated	Concordant
cg13475248	chr6	83524659	83524660	PRSS35	Hypomethylated	Hypomethylated	Concordant
cg07335294	chr6	83708214	83708215	SNAP91	Hypermethylated	Hypermethylated	Concordant
cg21985590	chr6	83854191	83854192	RIPPLY2	Hypermethylated	Hypermethylated	Concordant
cg02204845	chr6	84032976	84032977	MRAP2	Hypomethylated	Hypomethylated	Concordant
cg07839742	chr6	84052241	84052242	MRAP2	Hypermethylated	Hypomethylated	Discordant
cg22496809	chr6	84763231	84763232	TBX18	Hypermethylated	Hypermethylated	Concordant
cg26936429	chr6	84763453	84763454	TBX18	Hypermethylated	Hypermethylated	Concordant
cg03724990	chr6	84763477	84763478	TBX18	Hypermethylated	Hypermethylated	Concordant
cg01461410	chr6	84764055	84764056	TBX18	Hypermethylated	Hypermethylated	Concordant
cg04515996	chr6	84764310	84764311	TBX18	Hypermethylated	Hypermethylated	Concordant
cg14068328	chr6	84764369	84764370	TBX18	Hypermethylated	Hypermethylated	Concordant
cg07028914	chr6	84764372	84764373	TBX18	Hypermethylated	Hypermethylated	Concordant
cg02106850	chr6	84764375	84764376	TBX18	Hypermethylated	Hypermethylated	Concordant
cg09259037	chr6	84764706	84764707	TBX18	Hypermethylated	Hypermethylated	Concordant
cg24708006	chr6	84773337	84773338	NA	Hypermethylated	Hypermethylated	Concordant
cg07202413	chr6	84774215	84774216	NA	Hypermethylated	Hypermethylated	Concordant
cg07995179	chr6	84774569	84774570	NA	Hypermethylated	Hypermethylated	Concordant
cg25439496	chr6	84774909	84774910	NA	Hypermethylated	Hypermethylated	Concordant
cg18162583	chr6	84774999	84775000	NA	Hypermethylated	Hypermethylated	Concordant
cg27039625	chr6	85449378	85449379	NT5E	Hypermethylated	Hypermethylated	Concordant
cg00925339	chr6	85453007	85453008	NT5E	Hypomethylated	Hypomethylated	Concordant
cg03285617	chr6	85469627	85469628	NT5E	Hypomethylated	Hypomethylated	Concordant
cg08727218	chr6	87122600	87122601	RCN1P1	Hypermethylated	Hypermethylated	Concordant
cg10393598	chr6	87152546	87152547	RP11-393I2.4;ZNF292	Hypermethylated	Hypermethylated	Concordant
cg22144900	chr6	88047640	88047641	SPACA1	Hypermethylated	Hypermethylated	Concordant
cg23656083	chr6	88047653	88047654	SPACA1	Hypermethylated	Hypermethylated	Concordant
cg14811319	chr6	88047674	88047675	SPACA1	Hypermethylated	Hypermethylated	Concordant
cg02436141	chr6	88144434	88144435	CNR1	Hypomethylated	Hypomethylated	Concordant
cg08458400	chr6	88144665	88144666	CNR1	Hypomethylated	Hypomethylated	Concordant
cg21572719	chr6	88145536	88145537	CNR1	Hypomethylated	Hypomethylated	Concordant
cg07440958	chr6	88145753	88145754	CNR1	Hypomethylated	Hypomethylated	Concordant
cg18703951	chr6	88146401	88146402	CNR1	Hypomethylated	Hypomethylated	Concordant
cg14337785	chr6	88147675	88147676	CNR1	Hypomethylated	Hypomethylated	Concordant
cg22409854	chr6	88167582	88167583	CNR1	Hypermethylated	Hypermethylated	Concordant
cg01644927	chr6	88167694	88167695	CNR1	Hypermethylated	Hypermethylated	Concordant
cg21738963	chr6	88169679	88169680	NA	Hypomethylated	Hypomethylated	Concordant
cg04473763	chr6	88170046	88170047	NA	Hypomethylated	Hypomethylated	Concordant
cg19344881	chr6	88531517	88531518	NA	Hypomethylated	Hypomethylated	Concordant
cg21288889	chr6	89082958	89082959	PNRC1	Hypermethylated	Hypermethylated	Concordant
cg27178772	chr6	89085037	89085038	PNRC1	Hypermethylated	Hypermethylated	Concordant
cg00333528	chr6	89217766	89217767	GABRR1	Hypermethylated	Hypermethylated	Concordant
cg15948124	chr6	89312084	89312085	GABRR2	Hypermethylated	Hypermethylated	Concordant
cg12024822	chr6	89887675	89887676	RP11-63K6.5	Hypermethylated	Hypermethylated	Concordant
cg19160672	chr6	89925522	89925523	NA	Hypomethylated	Hypomethylated	Concordant
cg12090880	chr6	89948640	89948641	BACH2;RP3-512E2.2	Hypomethylated	Hypomethylated	Concordant
cg09471887	chr6	89951194	89951195	BACH2;RP3-512E2.2	Hypomethylated	Hypomethylated	Concordant
cg14132167	chr6	89951333	89951334	BACH2;RP3-512E2.2	Hypomethylated	Hypomethylated	Concordant
cg05356163	chr6	89951523	89951524	BACH2;RP3-512E2.2	Hypomethylated	Hypomethylated	Concordant
cg23366832	chr6	90003163	90003164	BACH2	Hypomethylated	Hypomethylated	Concordant
cg13010621	chr6	91635005	91635006	CASC6	Hypomethylated	Hypomethylated	Concordant
cg01837719	chr6	96015309	96015310	FUT9	Hypermethylated	Hypermethylated	Concordant
cg22782271	chr6	96015370	96015371	FUT9	Hypermethylated	Hypermethylated	Concordant
cg01489686	chr6	96015834	96015835	FUT9	Hypermethylated	Hypermethylated	Concordant
cg01758512	chr6	96016026	96016027	FUT9	Hypermethylated	Hypermethylated	Concordant
cg25114913	chr6	96016083	96016084	FUT9	Hypermethylated	Hypermethylated	Concordant
cg07002201	chr6	96016259	96016260	FUT9	Hypermethylated	Hypermethylated	Concordant
cg26470924	chr6	96930980	96930981	KLHL32	Hypomethylated	Hypomethylated	Concordant
cg24158437	chr6	96991887	96991888	KLHL32	Hypomethylated	Hypomethylated	Concordant
cg19822502	chr6	97008705	97008706	KLHL32	Hypomethylated	Hypomethylated	Concordant
cg08430292	chr6	97979165	97979166	RP11-436D23.1	Hypomethylated	Hypomethylated	Concordant
cg18605349	chr6	98559989	98559990	NA	Hypomethylated	Hypomethylated	Concordant
cg25459450	chr6	98824746	98824747	NA	Hypermethylated	Hypermethylated	Concordant
cg00604202	chr6	98825111	98825112	NA	Hypermethylated	Hypermethylated	Concordant
cg07507686	chr6	98825248	98825249	NA	Hypermethylated	Hypermethylated	Concordant
cg24355907	chr6	98825281	98825282	NA	Hypermethylated	Hypermethylated	Concordant
cg14554846	chr6	98825342	98825343	NA	Hypermethylated	Hypermethylated	Concordant
cg15855970	chr6	98825462	98825463	NA	Hypermethylated	Hypermethylated	Concordant
cg01692639	chr6	98825692	98825693	NA	Hypermethylated	Hypermethylated	Concordant
cg10201167	chr6	98825731	98825732	NA	Hypermethylated	Hypermethylated	Concordant
cg18018027	chr6	98827459	98827460	NA	Hypermethylated	Hypermethylated	Concordant
cg03016906	chr6	98827515	98827516	NA	Hypermethylated	Hypermethylated	Concordant
cg12715213	chr6	98827746	98827747	NA	Hypermethylated	Hypermethylated	Concordant
cg23971110	chr6	98828084	98828085	NA	Hypermethylated	Hypermethylated	Concordant
cg14434870	chr6	98831178	98831179	NA	Hypermethylated	Hypermethylated	Concordant
cg02380531	chr6	98831221	98831222	NA	Hypermethylated	Hypermethylated	Concordant
cg17303756	chr6	98831232	98831233	NA	Hypermethylated	Hypermethylated	Concordant
cg15810758	chr6	98842473	98842474	NA	Hypermethylated	Hypermethylated	Concordant
cg11052202	chr6	98842670	98842671	NA	Hypermethylated	Hypermethylated	Concordant
cg09016968	chr6	98842759	98842760	NA	Hypermethylated	Hypermethylated	Concordant
cg07184578	chr6	98843467	98843468	NA	Hypermethylated	Hypermethylated	Concordant
cg21305834	chr6	98843525	98843526	NA	Hypermethylated	Hypermethylated	Concordant
cg24931520	chr6	98843711	98843712	NA	Hypermethylated	Hypermethylated	Concordant
cg03442569	chr6	98843801	98843802	NA	Hypermethylated	Hypermethylated	Concordant
cg20400771	chr6	98844914	98844915	NA	Hypermethylated	Hypermethylated	Concordant
cg03244411	chr6	98847914	98847915	NA	Hypermethylated	Hypermethylated	Concordant
cg04537567	chr6	98848192	98848193	NA	Hypermethylated	Hypermethylated	Concordant
cg10120816	chr6	98848429	98848430	NA	Hypermethylated	Hypermethylated	Concordant
cg25657713	chr6	99590832	99590833	NA	Hypermethylated	Hypermethylated	Concordant
cg15167044	chr6	99591537	99591538	NA	Hypermethylated	Hypermethylated	Concordant
cg01386424	chr6	99591600	99591601	NA	Hypermethylated	Hypermethylated	Concordant
cg07323825	chr6	99602604	99602605	NA	Hypermethylated	Hypermethylated	Concordant
cg14205321	chr6	99602786	99602787	NA	Hypermethylated	Hypermethylated	Concordant
cg25966893	chr6	99602894	99602895	NA	Hypermethylated	Hypermethylated	Concordant
cg04670802	chr6	99602936	99602937	NA	Hypermethylated	Hypermethylated	Concordant
cg24644551	chr6	99603042	99603043	NA	Hypermethylated	Hypermethylated	Concordant
cg06558014	chr6	99603240	99603241	NA	Hypermethylated	Hypermethylated	Concordant
cg18708460	chr6	99603463	99603464	NA	Hypermethylated	Hypermethylated	Concordant
cg22947748	chr6	99603965	99603966	NA	Hypermethylated	Hypermethylated	Concordant
cg03437157	chr6	99604757	99604758	NA	Hypermethylated	Hypermethylated	Concordant
cg13035910	chr6	99604852	99604853	NA	Hypermethylated	Hypermethylated	Concordant
cg15725440	chr6	99605285	99605286	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg01422797	chr6	99605429	99605430	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg17978124	chr6	99605562	99605563	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg04910970	chr6	99606054	99606055	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg26507427	chr6	99606672	99606673	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg13738144	chr6	99606847	99606848	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg14344102	chr6	99606941	99606942	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg02400433	chr6	99607111	99607112	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg24688826	chr6	99607297	99607298	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg03365733	chr6	99607786	99607787	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg19391276	chr6	99607909	99607910	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg12227907	chr6	99607989	99607990	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg13000912	chr6	99608184	99608185	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg06035531	chr6	99608251	99608252	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg21160099	chr6	99613041	99613042	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg19003884	chr6	99613069	99613070	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg06095270	chr6	99613104	99613105	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg17302155	chr6	99613235	99613236	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg25051341	chr6	99613431	99613432	PRDM13	Hypermethylated	Hypermethylated	Concordant
cg02595760	chr6	99618797	99618798	NA	Hypermethylated	Hypermethylated	Concordant
cg00792513	chr6	99618822	99618823	NA	Hypermethylated	Hypermethylated	Concordant
cg21141234	chr6	99619293	99619294	NA	Hypermethylated	Hypermethylated	Concordant
cg27340584	chr6	99991174	99991175	MCHR2	Hypomethylated	Hypomethylated	Concordant
cg02832952	chr6	99992535	99992536	MCHR2;MCHR2-AS1	Hypomethylated	Hypomethylated	Concordant
cg20134215	chr6	99993531	99993532	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg01189783	chr6	99993705	99993706	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg26981309	chr6	99994126	99994127	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg06610484	chr6	99994229	99994230	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg09393254	chr6	99994242	99994243	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg26466587	chr6	99994244	99994245	MCHR2;MCHR2-AS1	Hypermethylated	Hypermethylated	Concordant
cg20938346	chr6	100426940	100426941	RP1-121G13.2;SIM1	Hypermethylated	Hypomethylated	Discordant
cg04859726	chr6	100446637	100446638	SIM1	Hypermethylated	Hypermethylated	Concordant
cg08074534	chr6	100447267	100447268	SIM1	Hypermethylated	Hypermethylated	Concordant
cg06386307	chr6	100447335	100447336	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26248075	chr6	100447605	100447606	SIM1	Hypermethylated	Hypermethylated	Concordant
cg14717557	chr6	100447742	100447743	SIM1	Hypermethylated	Hypermethylated	Concordant
cg20234976	chr6	100448031	100448032	SIM1	Hypermethylated	Hypermethylated	Concordant
cg08979319	chr6	100448179	100448180	SIM1	Hypermethylated	Hypermethylated	Concordant
cg00087368	chr6	100448516	100448517	SIM1	Hypermethylated	Hypermethylated	Concordant
cg16565394	chr6	100448798	100448799	SIM1	Hypermethylated	Hypermethylated	Concordant
cg05100070	chr6	100448884	100448885	SIM1	Hypermethylated	Hypermethylated	Concordant
cg03830329	chr6	100449205	100449206	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26099134	chr6	100449433	100449434	SIM1	Hypermethylated	Hypermethylated	Concordant
cg14314744	chr6	100449569	100449570	SIM1	Hypermethylated	Hypermethylated	Concordant
cg01850269	chr6	100455351	100455352	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26954968	chr6	100455685	100455686	SIM1	Hypermethylated	Hypermethylated	Concordant
cg24211504	chr6	100455699	100455700	SIM1	Hypermethylated	Hypermethylated	Concordant
cg00434010	chr6	100455815	100455816	SIM1	Hypermethylated	Hypermethylated	Concordant
cg22784386	chr6	100455941	100455942	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26755141	chr6	100455963	100455964	SIM1	Hypermethylated	Hypermethylated	Concordant
cg03290400	chr6	100456033	100456034	SIM1	Hypermethylated	Hypermethylated	Concordant
cg00736459	chr6	100456500	100456501	SIM1	Hypermethylated	Hypermethylated	Concordant
cg07973435	chr6	100457582	100457583	SIM1	Hypermethylated	Hypermethylated	Concordant
cg04337653	chr6	100457711	100457712	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26796341	chr6	100457815	100457816	SIM1	Hypermethylated	Hypermethylated	Concordant
cg14993283	chr6	100458306	100458307	SIM1	Hypermethylated	Hypermethylated	Concordant
cg01912955	chr6	100458507	100458508	SIM1	Hypermethylated	Hypermethylated	Concordant
cg00231504	chr6	100458572	100458573	SIM1	Hypermethylated	Hypermethylated	Concordant
cg10745499	chr6	100458809	100458810	SIM1	Hypermethylated	Hypermethylated	Concordant
cg06708634	chr6	100459019	100459020	SIM1	Hypermethylated	Hypermethylated	Concordant
cg12865837	chr6	100463650	100463651	SIM1	Hypermethylated	Hypermethylated	Concordant
cg22478310	chr6	100463868	100463869	SIM1	Hypermethylated	Hypermethylated	Concordant
cg08133486	chr6	100463870	100463871	SIM1	Hypermethylated	Hypermethylated	Concordant
cg01258751	chr6	100464073	100464074	SIM1	Hypermethylated	Hypermethylated	Concordant
cg11540692	chr6	100464196	100464197	SIM1	Hypermethylated	Hypermethylated	Concordant
cg26966124	chr6	100464292	100464293	SIM1	Hypermethylated	Hypermethylated	Concordant
cg18528367	chr6	100464946	100464947	SIM1	Hypermethylated	Hypermethylated	Concordant
cg21684012	chr6	100465030	100465031	SIM1	Hypermethylated	Hypermethylated	Concordant
cg27252696	chr6	100465064	100465065	SIM1	Hypermethylated	Hypermethylated	Concordant
cg17380661	chr6	100465070	100465071	SIM1	Hypermethylated	Hypermethylated	Concordant
cg12233363	chr6	100465154	100465155	SIM1	Hypermethylated	Hypermethylated	Concordant
cg14176752	chr6	100465374	100465375	SIM1	Hypermethylated	Hypermethylated	Concordant
cg14605874	chr6	100467519	100467520	NA	Hypermethylated	Hypermethylated	Concordant
cg13592064	chr6	100467758	100467759	NA	Hypermethylated	Hypermethylated	Concordant
cg03361164	chr6	100467929	100467930	NA	Hypermethylated	Hypermethylated	Concordant
cg14065115	chr6	100469083	100469084	NA	Hypermethylated	Hypermethylated	Concordant
cg22303045	chr6	100469146	100469147	NA	Hypermethylated	Hypermethylated	Concordant
cg11563680	chr6	100469521	100469522	NA	Hypermethylated	Hypermethylated	Concordant
cg18471993	chr6	100469540	100469541	NA	Hypermethylated	Hypermethylated	Concordant
cg25351606	chr6	100469551	100469552	NA	Hypermethylated	Hypermethylated	Concordant
cg17397150	chr6	101392691	101392692	NA	Hypermethylated	Hypermethylated	Concordant
cg01625087	chr6	101393132	101393133	NA	Hypermethylated	Hypermethylated	Concordant
cg03029734	chr6	101393282	101393283	NA	Hypermethylated	Hypermethylated	Concordant
cg24753760	chr6	101398891	101398892	GRIK2	Hypermethylated	Hypermethylated	Concordant
cg22541254	chr6	101398903	101398904	GRIK2	Hypermethylated	Hypermethylated	Concordant
cg06247406	chr6	101398915	101398916	GRIK2	Hypermethylated	Hypermethylated	Concordant
